%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time,field.q0,field.q1,field.q2,field.q3,field.q4,field.q5,field.qp0,field.qp1,field.qp2,field.qp3,field.qp4,field.qp5,field.qpp0,field.qpp1,field.qpp2,field.qpp3,field.qpp4,field.qpp5,field.qd0,field.qd1,field.qd2,field.qd3,field.qd4,field.qd5,field.qpd0,field.qpd1,field.qpd2,field.qpd3,field.qpd4,field.qpd5,field.qppd0,field.qppd1,field.qppd2,field.qppd3,field.qppd4,field.qppd5,field.Dq0,field.Dq1,field.Dq2,field.Dq3,field.Dq4,field.Dq5,field.Dqp0,field.Dqp1,field.Dqp2,field.Dqp3,field.Dqp4,field.Dqp5,field.Xef_00,field.Xef_01,field.Xef_02,field.Xef_03,field.Xef_04,field.Xef_05,field.Xd_00,field.Xd_01,field.Xd_02,field.Xd_03,field.Xd_04,field.Xd_05,field.torques0,field.torques1,field.torques2,field.torques3,field.torques4,field.torques5
1455732144614351554,885,1455732144590690726,,1.8521296978,2.29199793352,-1.43448585302,0.0909269089443,-2.51955161375,-0.527339559574,0.481174219064,-0.207612839521,0.186861006808,0.124616218545,0.373856281529,0.353237353207,0.0617749514441,0.0,0.0,0.0,0.0,0.0,0.0,2.29095139089,-1.43353772108,0.0915057371429,-2.51800959176,-0.526131908159,0.48208518157,-0.198703493167,0.17883314385,0.1192220959,0.357666287701,0.337795938384,0.0596110479501,-0.11875769225,0.106881923025,0.0712546153499,0.21376384605,0.201888076825,0.035627307675,0.00104654262971,-0.000948131939972,-0.000578828198624,-0.0015420219871,-0.00120765141474,-0.000910962506396,-0.00890934635425,0.00802786295737,0.00539412264454,0.0161899938281,0.0154414148226,0.00216390349399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98649838426,14.2771079445,7.73910629367,1.01672755253,2.07272050499,0.696417795268
1455732144614358008,886,1455732144592793056,,1.85423207283,2.29158246401,-1.4341119096,0.0911762825685,-2.51880346229,-0.526632738202,0.481297851429,-0.207856669323,0.187082416447,0.124757405637,0.374295182087,0.353584019105,0.0618574137818,0.0,0.0,0.0,0.0,0.0,0.0,2.29053337928,-1.43316151063,0.0917565441092,-2.51725717086,-0.525421288421,0.482210585053,-0.198953016016,0.179057714414,0.11937180961,0.358115428829,0.338220127227,0.0596859048048,-0.11861458765,0.106753128885,0.0711687525897,0.213506257769,0.201644799004,0.0355843762949,0.00104908473139,-0.00095039896619,-0.000580261540756,-0.00154629142243,-0.00121144978032,-0.000912733624327,-0.00890365330742,0.00802470203216,0.00538559602767,0.0161797532584,0.0153638918779,0.00217150897703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98991669908,14.3159457573,7.76197876826,1.02122080302,2.06918459379,0.696754311708
1455732144614364016,887,1455732144594879383,,1.85631847382,2.29116650166,-1.43373751856,0.0914259406975,-2.51805441355,-0.525925173133,0.481421646205,-0.208105675161,0.187308623241,0.124900723377,0.374753551527,0.353981049465,0.0619373624483,0.0,0.0,0.0,0.0,0.0,0.0,2.29011802544,-1.43278769218,0.0920057564097,-2.51650953396,-0.524715186903,0.482335191203,-0.199200345104,0.179280310594,0.119520207062,0.358560621187,0.338640586677,0.0597601035312,-0.118472165817,0.106624949235,0.0710832994901,0.21324989847,0.201402681889,0.0355416497451,0.00104847622113,-0.000949826377299,-0.000579815712273,-0.0015448795904,-0.00120998622992,-0.000913544998363,-0.00890533005667,0.00802831264739,0.0053805163142,0.0161929303394,0.0153404627876,0.00217725891704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.039181934,14.4636806173,7.86278923631,1.08832445879,2.06892708844,0.719754369793
1455732144614380924,888,1455732144596993396,,1.85843253136,2.29075003743,-1.43336267202,0.0916758895998,-2.51730443833,-0.525216721468,0.481545598452,-0.208358562777,0.1875379135,0.125048178928,0.375221674278,0.354470615261,0.0620148841703,0.0,0.0,0.0,0.0,0.0,0.0,2.28969663982,-1.43240844512,0.0922585877843,-2.51575103984,-0.523998831342,0.482461606891,-0.199450649179,0.179505584261,0.119670389507,0.359011168522,0.339066103604,0.0598351947537,-0.118327445787,0.106494701208,0.0709964674719,0.212989402416,0.201156657837,0.035498233736,0.00105339760741,-0.000954226902359,-0.000582698184503,-0.0015533984882,-0.00121789012637,-0.000916008439011,-0.00890791359817,0.00803232923839,0.00537778942027,0.0162105057557,0.0154045116571,0.00217968941655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02725332016,14.4595229914,7.85504510701,1.06844477432,2.0679837054,0.711083846766
1455732144614408848,889,1455732144599080735,,1.86051988602,2.29033306127,-1.4329873617,0.0919261377766,-2.51655351031,-0.524507241243,0.481669702726,-0.208617590456,0.187772404185,0.125199997943,0.375706340833,0.355009610323,0.062089389657,0.0,0.0,0.0,0.0,0.0,0.0,2.2892800579,-1.43203352139,0.0925085369347,-2.51500119239,-0.523290642083,0.482586581466,-0.199697491039,0.179727741935,0.119818494623,0.35945548387,0.339485734766,0.0599092473117,-0.118184149256,0.106365734331,0.0709104895539,0.212731468662,0.200913053736,0.0354552447769,0.00105300337147,-0.000953840310239,-0.000582399158008,-0.00155231792422,-0.00121659916019,-0.000916878740372,-0.00892009941717,0.00804466224978,0.00538150332009,0.0162508569631,0.015523875557,0.0021801423453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10314850954,14.6601713564,7.99037324948,1.15913771635,2.06486928499,0.741971158151
1455732144614414818,890,1455732144601171783,,1.86261081696,2.28991556276,-1.43261157915,0.0921766922368,-2.51580160358,-0.523796729375,0.481793954059,-0.208880919585,0.18801014828,0.125354462184,0.376200389754,0.355502257944,0.0621619434903,0.0,0.0,0.0,0.0,0.0,0.0,2.28886224599,-1.43165749068,0.0927592240793,-2.51424913095,-0.52258036184,0.482711925038,-0.199944455514,0.179950009963,0.119966673309,0.359900019926,0.339905574375,0.0599833366543,-0.118040205019,0.106236184518,0.0708241230117,0.212472369035,0.200668348533,0.0354120615058,0.0010533167691,-0.00095408847468,-0.000582531842484,-0.00155247262744,-0.00121636753496,-0.000917970979527,-0.0089364640707,0.00806013831693,0.00538778887553,0.0163003698282,0.0155966835693,0.00217860683602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07954264399,14.6215145228,7.95594852888,1.11597551627,2.0599353761,0.724309158049
1455732144614442961,891,1455732144603267671,,1.86470675468,2.28949754367,-1.4322353293,0.0924275591523,-2.51504874508,-0.523085374375,0.481918354092,-0.209138171828,0.188239702657,0.12551245335,0.376658113993,0.355852741817,0.0622380901628,0.0,0.0,0.0,0.0,0.0,0.0,2.2884429157,-1.43128009341,0.0930108222561,-2.51349433642,-0.521867500338,0.482837724127,-0.200191708871,0.180172537984,0.120115025323,0.360345075968,0.340325905081,0.0600575126614,-0.117895512858,0.106105961573,0.070737307715,0.212211923145,0.200422371859,0.0353686538575,0.00105462797247,-0.000955235889047,-0.000583263103819,-0.0015544086543,-0.00121787403633,-0.000919370034308,-0.00894646295726,0.00806716467245,0.00539742802746,0.0163130380245,0.0155268367355,0.00218057750147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05687638964,14.5870180841,7.92498159845,1.07470511405,2.05579865599,0.708330692816
1455732144614459613,892,1455732144605362130,,1.8668012619,2.28907901289,-1.43185862418,0.0926787448538,-2.51429498897,-0.522373334977,0.482042908961,-0.209392610303,0.188465412566,0.125673248132,0.377097993313,0.356186656265,0.0623167782171,0.0,0.0,0.0,0.0,0.0,0.0,2.28802335422,-1.43090248808,0.0932625591409,-2.51273912577,-0.521154245832,0.482963592569,-0.200438490096,0.180394641087,0.120263094058,0.360789282174,0.340745433164,0.0601315470289,-0.11775051688,0.105975465192,0.0706503101279,0.211950930384,0.200175878696,0.0353251550639,0.00105565866497,-0.000956136100994,-0.000583814287116,-0.00155586320134,-0.00121908914512,-0.000920683608318,-0.00895412020678,0.00807077147876,0.00541015407405,0.0163087111392,0.0154412231011,0.00218523118817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05640764203,14.6229712002,7.94745349223,1.08198566049,2.05567656623,0.71060094165
1455732144614472387,893,1455732144607455492,,1.86889457703,2.28865997294,-1.43148146577,0.0929302487528,-2.51354034496,-0.521660514245,0.482167620364,-0.209647337362,0.188693006621,0.125830650867,0.377546015306,0.356634075755,0.0623946255112,0.0,0.0,0.0,0.0,0.0,0.0,2.28760351542,-1.43052463316,0.0935144624247,-2.51198341592,-0.520440519861,0.483089544211,-0.200684827009,0.180616344308,0.120410896206,0.361232688617,0.341164205916,0.0602054481028,-0.117605202076,0.105844681869,0.0705631212459,0.211689363738,0.19992884353,0.0352815606229,0.00105645752362,-0.000956832607486,-0.000584213671903,-0.00155692904407,-0.00121999438383,-0.000921923846482,-0.00896251035289,0.00807666231269,0.00541975466086,0.0163133266887,0.0154698698393,0.00218917740838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05502719415,14.6646998803,7.9750144655,1.09687746266,2.05673214806,0.715393430669
1455732144614482850,894,1455732144609561179,,1.87100028992,2.28824042378,-1.43110385007,0.0931820610774,-2.51278479465,-0.520946729135,0.482292485862,-0.209901823003,0.188922687579,0.125981673751,0.378004292487,0.357151033621,0.0624708719755,0.0,0.0,0.0,0.0,0.0,0.0,2.28718067017,-1.43014407243,0.0937681695754,-2.51122229446,-0.519721682934,0.483216397786,-0.200932315543,0.180839083989,0.120559389326,0.361678167978,0.341584936424,0.060279694663,-0.117458622581,0.105712760323,0.0704751735488,0.211425520646,0.199679658388,0.0352375867744,0.0010597536145,-0.000959777639407,-0.000586108498034,-0.00156250018853,-0.00122504620157,-0.000923911924369,-0.0089695074598,0.00808360359006,0.00542228442475,0.0163261245087,0.0155660971974,0.00219117731255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0525100842,14.6983951338,7.99505983466,1.10280326228,2.05468288543,0.716332727677
1455732144614521012,895,1455732144611677595,,1.87311673164,2.28782036223,-1.43072577028,0.0934341713796,-2.51202830645,-0.520231924814,0.482417501246,-0.210159725113,0.189157103879,0.126128628414,0.37848391457,0.357653287266,0.0625445116275,0.0,0.0,0.0,0.0,0.0,0.0,2.28675514567,-1.42976110039,0.094023484272,-2.51045635037,-0.518998291293,0.483344055135,-0.20118075361,0.181062678249,0.120708452166,0.362125356498,0.342007281137,0.0603542260831,-0.117310888655,0.10557979979,0.070386533193,0.211159599579,0.199428510714,0.0351932665965,0.00106521656073,-0.000964669892861,-0.000589312892477,-0.00157195607129,-0.00123363352108,-0.00092655388907,-0.00897897150293,0.00809442563009,0.00542017624814,0.0163585580717,0.0156460061284,0.00219028554441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.09465017924,14.8311183619,8.08382128073,1.15931743069,2.05029372807,0.735072986845
1455732144651858615,896,1455732144613770657,,1.87520980835,2.287399774,-1.43034721066,0.0936865759681,-2.51127081395,-0.519516108754,0.482542658376,-0.210428504203,0.189402520755,0.126275960119,0.379008584017,0.358162773504,0.0626126189065,0.0,0.0,0.0,0.0,0.0,0.0,2.28633380206,-1.42938189114,0.094276290438,-2.50969793188,-0.518282007156,0.483470458218,-0.201426141046,0.181283526941,0.120855684628,0.362567053883,0.342424439778,0.0604278423138,-0.117164384539,0.105447946085,0.0702986307235,0.210895892171,0.199179453717,0.0351493153618,0.00106597194132,-0.000965319517147,-0.000589714469891,-0.00157288207055,-0.00123410159716,-0.00092779984151,-0.00900236315727,0.00811899381393,0.00542027549158,0.0164415301342,0.0157383337264,0.0021847765927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.166789314,15.0256505303,8.21563885522,1.24795526649,2.04663550078,0.764998771677
1455732144651876390,897,1455732144615836345,,1.87727546692,2.28697864453,-1.42996815903,0.0939392827015,-2.51051227147,-0.518799302835,0.482667950159,-0.210700973053,0.189649103856,0.126430773321,0.37953389533,0.358643144885,0.0626791644923,0.0,0.0,0.0,0.0,0.0,0.0,2.28591747456,-1.42900719639,0.094526086937,-2.50894854238,-0.517574250409,0.483595356467,-0.201668012993,0.181501211693,0.121000807796,0.363002423387,0.342835622088,0.0605004038978,-0.117019409165,0.105317468248,0.0702116454988,0.210634936496,0.19893299558,0.0351058227494,0.00106116996239,-0.000960962641023,-0.000586804235443,-0.00156372908818,-0.00122505242591,-0.000927406307607,-0.00903296005987,0.00814789216257,0.0054299655249,0.0165314719432,0.0158075227969,0.00217876059446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13978858305,14.9708038731,8.16951973521,1.19225766173,2.04314035142,0.742958586724
1455732144655913435,898,1455732144617917874,,1.87935686111,2.28655698749,-1.42958863728,0.0941923131365,-2.50975277795,-0.518081721062,0.482793385576,-0.210956064091,0.189872647125,0.126599661603,0.379959624467,0.358938628049,0.0627562520576,0.0,0.0,0.0,0.0,0.0,0.0,2.28549747056,-1.42862919279,0.0947780893381,-2.50819253518,-0.516860243606,0.483721357668,-0.201911424148,0.181720281733,0.121146854489,0.363440563466,0.343249421051,0.0605734272443,-0.116872937883,0.105185644095,0.0701237627297,0.210371288189,0.198683994401,0.0350618813649,0.00105951692708,-0.000959444491692,-0.000585776201619,-0.00156024277168,-0.00122147745609,-0.000927972091607,-0.00904463994314,0.00815236539223,0.00545280711482,0.0165190610013,0.0156892069978,0.00218282481332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00948434596,14.6772163329,7.95545912976,1.00339094435,2.03941738296,0.674465507042
1455732144655941161,899,1455732144620011814,,1.88145089149,2.28613483957,-1.42920869039,0.0944456873188,-2.50899252158,-0.51736366414,0.48291898742,-0.211191850109,0.190074243017,0.126774520755,0.380296743884,0.359118293771,0.062845591423,0.0,0.0,0.0,0.0,0.0,0.0,2.28507440577,-1.42824843448,0.0950319282122,-2.50743101855,-0.516141033463,0.483848277105,-0.202156004996,0.181940404497,0.121293602998,0.363880808993,0.343665208494,0.0606468014989,-0.11672518151,0.105052663359,0.0700351089059,0.210105326718,0.198432808567,0.035017554453,0.00106043380302,-0.000960255912676,-0.000586240893345,-0.00156150302558,-0.00122263067751,-0.000929289685169,-0.00903584511323,0.00813383852063,0.00548091775677,0.0164159348909,0.0154530852778,0.00219878992409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95521247959,14.6058205361,7.90489769155,0.956630951995,2.03971022056,0.658985679504
1455732144655950968,900,1455732144622097232,,1.88353633881,2.28571222224,-1.42882833625,0.0946993938803,-2.5082315636,-0.516645075315,0.483044767652,-0.211425480167,0.190279898953,0.126932040704,0.380661231284,0.35947053207,0.0629346408133,0.0,0.0,0.0,0.0,0.0,0.0,2.28465256636,-1.427868779,0.0952850318608,-2.50667170761,-0.515423906458,0.483974828929,-0.202399275432,0.182159347889,0.121439565259,0.364318695778,0.344078768235,0.0607197826296,-0.116577636878,0.10491987319,0.069946582127,0.209839746381,0.198181982693,0.0349732910635,0.00105965588716,-0.000959557243679,-0.000585637980536,-0.00155985599636,-0.00122116885618,-0.000930061277257,-0.0090262047344,0.00812055106443,0.0054924754449,0.0163425355063,0.015391763835,0.00221485818364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97513184529,14.7403440378,8.0041376633,1.04198965031,2.04372795764,0.690534000132
1455732144655985121,901,1455732144624176456,,1.88561558723,2.28528913406,-1.42844755753,0.0949533872377,-2.50746980917,-0.5159255782,0.483170718542,-0.211662707552,0.190498818483,0.127061316693,0.381093206536,0.360026582157,0.0630162498693,0.0,0.0,0.0,0.0,0.0,0.0,2.28423147609,-1.42748979776,0.0955376860214,-2.50591374513,-0.514708053003,0.484101156009,-0.202641516027,0.182377364424,0.121584909616,0.364754728848,0.344490577246,0.060792454808,-0.116430140219,0.104787126197,0.0698580841311,0.209574252393,0.197931238372,0.0349290420656,0.0010576579671,-0.000957759767144,-0.000584298783739,-0.00155606404034,-0.00121752519698,-0.000930437466875,-0.00902119152546,0.00812145405864,0.00547640707676,0.0163384776873,0.0155360049117,0.0022237950613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97748923407,14.8126555975,8.05497572011,1.08249224539,2.0436093589,0.703840518327
1455732144655997835,902,1455732144626264772,,1.88770389557,2.28486557356,-1.42806633982,0.0952076274026,-2.50670717755,-0.515205031744,0.48329683003,-0.211897784719,0.190718892239,0.127178848225,0.381538411263,0.360519874345,0.0630952375546,0.0,0.0,0.0,0.0,0.0,0.0,2.28380804435,-1.4271087092,0.0957917450634,-2.505151568,-0.513988219051,0.48422818553,-0.202884503038,0.182596052734,0.121730701823,0.365192105468,0.344903655164,0.0608653509113,-0.116281609037,0.104653448133,0.0697689654219,0.209306896266,0.197678735362,0.034884482711,0.00105752921152,-0.000957630619437,-0.000584117660831,-0.00155560954857,-0.00121681269284,-0.000931355500456,-0.0090132816814,0.00812283950526,0.00544814640267,0.0163463057949,0.0156162191812,0.00222988664322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96087825008,14.8044942162,8.04337622342,1.05656416817,2.03676739124,0.692326351068
1455732144656038404,903,1455732144628356888,,1.8897960186,2.28444154457,-1.42768468757,0.0954621129882,-2.50594367405,-0.514483681623,0.483423101387,-0.212131209798,0.190933357916,0.127306737392,0.381965084148,0.360830246255,0.063176119432,0.0,0.0,0.0,0.0,0.0,0.0,2.28338333064,-1.42672646686,0.0960465732918,-2.50438708332,-0.513266205737,0.484355599644,-0.203127622471,0.182814860224,0.121876573483,0.365629720448,0.345316958201,0.0609382867413,-0.116132413507,0.104519172156,0.0696794481043,0.209038344313,0.197425102962,0.0348397240522,0.00105821393086,-0.00095822071176,-0.000584460303532,-0.00155659073812,-0.00121747588581,-0.000932498257629,-0.00900358732737,0.00811849769174,0.00543016390953,0.0163353637006,0.0155132880546,0.00223783269068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97792099732,14.8668314419,8.08214432738,1.06522801428,2.03046564246,0.694013274037
1455732144656057318,904,1455732144630459267,,1.89189839363,2.28401704481,-1.42730260723,0.095716869795,-2.50517931887,-0.513761723458,0.483549534697,-0.212368546604,0.191146983805,0.127450069353,0.382390096712,0.36112791913,0.0632571903324,0.0,0.0,0.0,0.0,0.0,0.0,2.28295602366,-1.42634189057,0.0963029574812,-2.50361793075,-0.512539783867,0.484483791739,-0.20337161841,0.183034456569,0.122022971046,0.366068913138,0.345731751297,0.061011485523,-0.115982091342,0.104383882208,0.0695892548052,0.208767764415,0.197169555281,0.0347946274026,0.00106102115681,-0.00096071665415,-0.000586087686194,-0.00156138812548,-0.00122193959041,-0.000934257042568,-0.00899692819383,0.00811252723573,0.00542709830724,0.0163211835735,0.0153961678325,0.00224570480941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00505360057,14.9600730299,8.14533873339,1.09988592319,2.02987232404,0.70569991959
1455732144656073750,905,1455732144632540586,,1.89397978783,2.28359206147,-1.42692009188,0.0959719200426,-2.50441408478,-0.513038988505,0.48367612581,-0.212614794587,0.191368367274,0.127600178314,0.382843996118,0.361607033804,0.063333923188,0.0,0.0,0.0,0.0,0.0,0.0,2.28253247603,-1.42596069771,0.0965570860576,-2.50285554502,-0.511819752901,0.484610856027,-0.203612867645,0.18325158088,0.122167720587,0.36650316176,0.346141874996,0.0610838602934,-0.115832879479,0.104249591531,0.0694997276876,0.208499183063,0.196915895115,0.0347498638438,0.00105958544296,-0.000959394167683,-0.000585166014934,-0.00155853976187,-0.00121923560397,-0.000934730217251,-0.0090019269427,0.00811678639382,0.00543245772696,0.0163408343574,0.0154651588085,0.0022500628946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05933690458,15.1179977351,8.25334133159,1.17444295834,2.03142325145,0.731414748532
1455732144656091419,906,1455732144634621372,,1.89606046677,2.28316658306,-1.42653713067,0.0962272697558,-2.50364793612,-0.512315218629,0.483802867808,-0.21286361376,0.19159283956,0.127749534901,0.383304664462,0.362162842487,0.063408074375,0.0,0.0,0.0,0.0,0.0,0.0,2.2821085724,-1.42557918444,0.0968114282362,-2.50209251848,-0.511099116728,0.484738027117,-0.203853723164,0.183468350848,0.122312233899,0.366936701696,0.346551329379,0.0611561169493,-0.115683331928,0.104114998735,0.0694099991565,0.20822999747,0.196661664277,0.0347049995783,0.00105801066565,-0.000957946228785,-0.000584158480344,-0.00155541763716,-0.00121610190045,-0.000935159309,-0.00900989059582,0.00812448871236,0.00543730100244,0.0163679627663,0.0156115131073,0.00225195742571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.03105842488,15.070070356,8.21196412239,1.12762211497,2.02824833302,0.712398536197
1455732144656101857,907,1455732144636725001,,1.89816403389,2.28274061496,-1.42615372929,0.0964829173506,-2.50288090578,-0.511590508007,0.483929762033,-0.213104494838,0.191808540449,0.12789805984,0.38372567882,0.362547779687,0.0634861505068,0.0,0.0,0.0,0.0,0.0,0.0,2.28167949657,-1.4251930162,0.0970688737326,-2.50132018199,-0.510369687822,0.484866749865,-0.204096911452,0.183687220307,0.122458146871,0.367374440614,0.346964749469,0.0612290734357,-0.115531746738,0.103978572064,0.0693190480429,0.207957144129,0.196403969455,0.0346595240214,0.00106111838443,-0.000960713093413,-0.000585956382027,-0.00156072378316,-0.00122082018481,-0.000936987832331,-0.009007583386,0.0081213201415,0.00543991296851,0.0163512382053,0.0155830302182,0.00225707707104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9967342254,15.0090062997,8.16069744939,1.06954016358,2.02149998297,0.689847551296
1455732144656112997,908,1455732144638912658,,1.90035176277,2.28231416433,-1.42576989574,0.0967388605479,-2.50211303009,-0.510865114169,0.484056813114,-0.213346133498,0.192025006868,0.128045137492,0.384150007888,0.362846058325,0.0635649314084,0.0,0.0,0.0,0.0,0.0,0.0,2.28123271151,-1.42479090964,0.0973369447677,-2.50051596889,-0.509610153222,0.485000785382,-0.204349490764,0.183914541688,0.122609694459,0.367829083376,0.347394134299,0.0613048472293,-0.115373678858,0.103836310972,0.0692242073147,0.207672621944,0.196135254058,0.0346121036574,0.00108145281454,-0.000978986098702,-0.000598084219766,-0.00159706120166,-0.00125496094616,-0.000943972267951,-0.0089966427338,0.00811046518031,0.00543544303322,0.0163209245124,0.015451924026,0.0022600841791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0491878541,15.1723761393,8.2727594303,1.14703325521,2.0190236302,0.717097680424
1455732144656124239,909,1455732144641002376,,1.90244150162,2.2818871893,-1.42538558308,0.0969950911647,-2.50134412108,-0.510138696145,0.484184000206,-0.213628898053,0.192287656,0.128185479283,0.384759003253,0.363571965515,0.0636221599042,0.0,0.0,0.0,0.0,0.0,0.0,2.28080542263,-1.42440634965,0.0975933180944,-2.49974684891,-0.50888376213,0.485128972046,-0.204590433513,0.184131390161,0.122754260108,0.368262780323,0.347803736972,0.0613771300538,-0.115222293822,0.10370006444,0.0691333762932,0.20740012888,0.195877899497,0.0345666881466,0.00108176666077,-0.000979233425833,-0.000598226929658,-0.00159727217052,-0.00125493401454,-0.000944971839971,-0.00903846453992,0.00815626583852,0.00543121917519,0.0164962229305,0.0157682285433,0.00224502985039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3880279177,16.0108400846,8.86322323785,1.60736843471,2.02266629797,0.881256097978
1455732144656153766,910,1455732144643078522,,1.9045176506,2.28145962012,-1.42500071584,0.0972516052541,-2.50057388941,-0.509410572845,0.484311283777,-0.213940277247,0.192579578789,0.128328610126,0.385472663995,0.364551334012,0.0636614112485,0.0,0.0,0.0,0.0,0.0,0.0,2.2803804142,-1.42402384206,0.0978483231582,-2.49898183372,-0.508161247783,0.485256474578,-0.204829495702,0.184346546132,0.122897697421,0.368693092264,0.348210142694,0.0614488487107,-0.115071509743,0.103564358769,0.0690429058457,0.207128717537,0.195621566563,0.0345214529229,0.00107920592524,-0.000976873786839,-0.000596717904113,-0.00159205569486,-0.00124932506263,-0.00094519080075,-0.00911078154434,0.00823303265699,0.00543091270423,0.0167795717314,0.0163411913181,0.00221256253782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.33053316244,15.8428414279,8.72952075856,1.47525434461,2.01679764267,0.82775852148
1455732144656187458,911,1455732144645158940,,1.90659809113,2.2810314542,-1.42461530453,0.0975084391698,-2.49980241471,-0.508681051632,0.484438662491,-0.214225644212,0.192831734999,0.128505305613,0.386002040175,0.36496987875,0.0637173026709,0.0,0.0,0.0,0.0,0.0,0.0,2.27995402969,-1.42364009601,0.0981041538593,-2.49821434161,-0.50743639413,0.485384389928,-0.205068737629,0.184561863866,0.123041242578,0.369123727733,0.34861685397,0.0615206212888,-0.114920031255,0.103428028129,0.0689520187528,0.206856056259,0.195364053133,0.0344760093764,0.00107742450552,-0.000975208524618,-0.000595714689418,-0.00158807309382,-0.00124465750283,-0.000945727437353,-0.00915690658304,0.00826987113219,0.00546406303558,0.0168783124427,0.0163530247799,0.00219668138215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17643317765,15.4206970729,8.41042102815,1.17481445408,2.00073365046,0.716431009168
1455732144656198140,912,1455732144647239165,,1.90867829323,2.28060274875,-1.42422943383,0.0977656610109,-2.49903007517,-0.507951243092,0.48456617923,-0.214479803076,0.193038963864,0.128716535408,0.386337498396,0.364838661207,0.0637994365359,0.0,0.0,0.0,0.0,0.0,0.0,2.27952719674,-1.42325594635,0.0983602536311,-2.4974460423,-0.506710778109,0.485512439814,-0.205307636654,0.184776872988,0.123184581992,0.369553745977,0.349022982311,0.0615922909961,-0.114768187795,0.103291369016,0.0688609126771,0.206582738031,0.195105919252,0.0344304563385,0.00107555201132,-0.000973487483535,-0.000594592620249,-0.00158403287081,-0.00124046498312,-0.000946260584073,-0.00917216642201,0.0082620908754,0.00553195341619,0.0167837524192,0.0158156788955,0.00220714553979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05980397178,15.1766431918,8.23437303331,1.01699413917,1.99656779324,0.661548188067
