%time,field.header.seq,field.header.stamp,field.header.frame_id,field.waypoint,field.q0,field.q1,field.q2,field.q3,field.q4,field.q5,field.acc,field.vel,field.totaltime,field.round
1454587897222072960,296,1454587897221830846,,296,2.22773886255,-1.58617618851,-0.000770621640767,-2.33086320312,-1.5706917754,0.466017988371,3.0,0.75,0.008,0.0
1454587897230310375,297,1454587897230021127,,297,2.22776565385,-1.58597453598,-0.000794345457571,-2.33181233448,-1.57069382536,0.465995952107,3.0,0.75,0.008,0.0
1454587897238275691,298,1454587897238023975,,298,2.22779344174,-1.58576561441,-0.000818701401705,-2.33276655751,-1.57069582746,0.465973275871,3.0,0.75,0.008,0.0
1454587897246291590,299,1454587897246073230,,299,2.22782220053,-1.58554958721,-0.000843682049722,-2.33372550424,-1.57069778314,0.465949978824,3.0,0.75,0.008,0.0
1454587897254328106,300,1454587897254083962,,300,2.22784439108,-1.58538300377,-0.000862822690819,-2.33444759279,-1.57069922026,0.465932110301,3.0,0.75,0.008,0.0
1454587897262492913,301,1454587897262257419,,301,2.22787478593,-1.58515494414,-0.000888876893835,-2.33541392026,-1.57070109793,0.465907773691,3.0,0.75,0.008,0.0
1454587897270462344,302,1454587897270245904,,302,2.22790607909,-1.58492024382,-0.000915532292167,-2.33638395932,-1.57070293275,0.465882870219,3.0,0.75,0.008,0.0
1454587897278542200,303,1454587897278323865,,303,2.22793824352,-1.58467907724,-0.000942779235745,-2.33735734237,-1.5707047259,0.465857419924,3.0,0.75,0.008,0.0
1454587897286566988,304,1454587897286359514,,304,2.22797125189,-1.58443162145,-0.000970607500385,-2.33833370228,-1.57070647848,0.465831443046,3.0,0.75,0.008,0.0
1454587897294772961,305,1454587897294501489,,305,2.22800507656,-1.58417805606,-0.000999006296691,-2.33931267261,-1.57070819151,0.465804960018,3.0,0.75,0.008,0.0
1454587897302770572,306,1454587897302537082,,306,2.22803968964,-1.5839185631,-0.00102796427929,-2.34029388773,-1.57070986596,0.465777991452,3.0,0.75,0.008,0.0
1454587897310899992,307,1454587897310627157,,307,2.22807506297,-1.58365332689,-0.00105746955637,-2.34127698303,-1.57071150274,0.465750558126,3.0,0.75,0.008,0.0
1454587897318941830,308,1454587897318697240,,308,2.2281020748,-1.58345074285,-0.00107995021961,-2.34201531965,-1.5707127061,0.465729690721,3.0,0.75,0.008,0.0
1454587897327070178,309,1454587897326835692,,309,2.22813871008,-1.58317590601,-0.00111038303915,-2.3430008314,-1.5707142789,0.465701494521,3.0,0.75,0.008,0.0
1454587897335185917,310,1454587897334934331,,310,2.22817602699,-1.58289584375,-0.00114132771469,-2.34398722703,-1.57071581615,0.465672891459,3.0,0.75,0.008,0.0
1454587897343205945,311,1454587897342978465,,311,2.22821399656,-1.58261074798,-0.00117277039558,-2.34497414706,-1.57071731851,0.465643902823,3.0,0.75,0.008,0.0
1454587897351235760,312,1454587897351010665,,312,2.22825258966,-1.58232081232,-0.00120469673424,-2.34596123379,-1.57071878656,0.46561455001,3.0,0.75,0.008,0.0
1454587897359362545,313,1454587897359127702,,313,2.22829177699,-1.58202623203,-0.00123709189746,-2.34694813139,-1.57072022084,0.465584854506,3.0,0.75,0.008,0.0
1454587897367444561,314,1454587897367191501,,314,2.22833152914,-1.58172720386,-0.00126994057792,-2.34793448614,-1.57072162183,0.465554837881,3.0,0.75,0.008,0.0
1454587897375454986,315,1454587897375250549,,315,2.22837181656,-1.58142392591,-0.00130322700604,-2.34891994652,-1.57072298994,0.465524521768,3.0,0.75,0.008,0.0
1454587897383437270,316,1454587897383267891,,316,2.22841260961,-1.58111659754,-0.00133693496203,-2.34990416335,-1.57072432552,0.465493927856,3.0,0.75,0.008,0.0
1454587897391574169,317,1454587897391377320,,317,2.22845387855,-1.58080541924,-0.00137104778825,-2.35088679002,-1.5707256289,0.465463077872,3.0,0.75,0.008,0.0
1454587897399660322,318,1454587897399434260,,318,2.22848512464,-1.58056963016,-0.00139688784321,-2.35162250943,-1.57072658545,0.465439785425,3.0,0.75,0.008,0.0
1454587897407678765,319,1454587897407489833,,319,2.22852715468,-1.58025219983,-0.00143166783804,-2.35260152728,-1.57072783306,0.465408539677,3.0,0.75,0.008,0.0
1454587897415740739,320,1454587897415551534,,320,2.22856957859,-1.5799314757,-0.00146680474058,-2.35357801586,-1.57072904905,0.465377097714,3.0,0.75,0.008,0.0
1454587897424045735,321,1454587897423749290,,321,2.22861236647,-1.57960766138,-0.00150228036529,-2.35455163925,-1.57073023356,0.4653454813,3.0,0.75,0.008,0.0
1454587897432056627,322,1454587897431807120,,322,2.22865548846,-1.57928096104,-0.00153807615066,-2.35552206475,-1.57073138667,0.465313712178,3.0,0.75,0.008,0.0
1454587897440128033,323,1454587897439890960,,323,2.22869891467,-1.57895157928,-0.00157417317285,-2.35648896295,-1.57073250845,0.465281812058,3.0,0.75,0.008,0.0
1454587897448163241,324,1454587897447914146,,324,2.22874261528,-1.57861972099,-0.00161055215954,-2.35745200795,-1.5707335989,0.4652498026,3.0,0.75,0.008,0.0
1454587897456292140,325,1454587897456056345,,325,2.22878656052,-1.57828559127,-0.00164719350392,-2.3584108774,-1.57073465801,0.465217705407,3.0,0.75,0.008,0.0
1454587897464322767,326,1454587897464086973,,326,2.2288196621,-1.57803362676,-0.00167483470875,-2.3591270975,-1.57073543175,0.465193587889,3.0,0.75,0.008,0.0
1454587897472386200,327,1454587897472133041,,327,2.22886396398,-1.57769601567,-0.00171188704523,-2.36007789545,-1.57073643587,0.465161388911,3.0,0.75,0.008,0.0
1454587897480384849,328,1454587897480146714,,328,2.22890842898,-1.57735669713,-0.00174914621292,-2.36102365105,-1.57073740844,0.465129161188,3.0,0.75,0.008,0.0
1454587897488539703,329,1454587897488293600,,329,2.22895302766,-1.57701587589,-0.00178659147882,-2.3619640566,-1.57073834935,0.465096925985,3.0,0.75,0.008,0.0
1454587897496549773,330,1454587897496323786,,330,2.22899773073,-1.57667375632,-0.0018242018444,-2.36289880857,-1.57073925845,0.465064704444,3.0,0.75,0.008,0.0
1454587897504583467,331,1454587897504379927,,331,2.229042509,-1.5763305423,-0.00186195606056,-2.36382760775,-1.57074013559,0.465032517578,3.0,0.75,0.008,0.0
1454587897512665583,332,1454587897512426521,,332,2.22908733348,-1.57598643711,-0.00189983264266,-2.36475015933,-1.57074098059,0.465000386254,3.0,0.75,0.008,0.0
1454587897520762930,333,1454587897520546921,,333,2.22913217534,-1.57564164331,-0.00193780988568,-2.36566617303,-1.57074179327,0.464968331183,3.0,0.75,0.008,0.0
1454587897528817778,334,1454587897528587045,,334,2.22917700594,-1.57529636266,-0.00197586587946,-2.36657536322,-1.57074257344,0.464936372909,3.0,0.75,0.008,0.0
1454587897536853803,335,1454587897536641703,,335,2.22922179687,-1.57495079595,-0.00201397852406,-2.367477449,-1.5707433209,0.464904531793,3.0,0.75,0.008,0.0
1454587897544907809,336,1454587897544678955,,336,2.22926651992,-1.57460514293,-0.00205212554517,-2.36837215431,-1.57074403544,0.464872828007,3.0,0.75,0.008,0.0
1454587897553138363,337,1454587897552894515,,337,2.22930000083,-1.57434596604,-0.00208074488116,-2.36903817658,-1.57074454962,0.46484915231,3.0,0.75,0.008,0.0
1454587897561142394,338,1454587897560875898,,338,2.22934453795,-1.57400063912,-0.00211889799447,-2.36991931674,-1.57074520607,0.464817736771,3.0,0.75,0.008,0.0
1454587897569213971,339,1454587897568949319,,339,2.2293889309,-1.57365576893,-0.00215702345748,-2.37079234305,-1.57074582906,0.46478651295,3.0,0.75,0.008,0.0
1454587897577147549,340,1454587897576939634,,340,2.22943315245,-1.57331155034,-0.00219509848034,-2.37165699848,-1.57074641839,0.464755500201,3.0,0.75,0.008,0.0
1454587897585291648,341,1454587897585077208,,341,2.22947717566,-1.57296817668,-0.00223310017279,-2.37251303128,-1.57074697388,0.46472471763,3.0,0.75,0.008,0.0
1454587897593265563,342,1454587897593079264,,342,2.22952097387,-1.5726258396,-0.00227100555987,-2.37336019507,-1.57074749536,0.464694184089,3.0,0.75,0.008,0.0
1454587897601358839,343,1454587897601181756,,343,2.22956452078,-1.57228472901,-0.00230879159754,-2.37419824893,-1.57074798268,0.464663918164,3.0,0.75,0.008,0.0
1454587897609434640,344,1454587897609244910,,344,2.22960779039,-1.57194503296,-0.00234643518833,-2.37502695746,-1.57074843569,0.464633938168,3.0,0.75,0.008,0.0
1454587897617645393,345,1454587897617418640,,345,2.22965075706,-1.57160693756,-0.00238391319705,-2.37584609087,-1.57074885428,0.464604262126,3.0,0.75,0.008,0.0
1454587897625792863,346,1454587897625521867,,346,2.2296933955,-1.57127062686,-0.00242120246635,-2.37665542504,-1.57074923835,0.464574907767,3.0,0.75,0.008,0.0
1454587897633870083,347,1454587897633619499,,347,2.22972514392,-1.57101967456,-0.00244903162336,-2.37725586335,-1.5707495037,0.464553113597,3.0,0.75,0.008,0.0
1454587897641937997,348,1454587897641679109,,348,2.22976714822,-1.57068692347,-0.00248593486538,-2.3780475269,-1.57074982719,0.464524363927,3.0,0.75,0.008,0.0
1454587897650118781,349,1454587897649854420,,349,2.22980875669,-1.57035645193,-0.00252258569824,-2.37882880472,-1.570750116,0.464495983099,3.0,0.75,0.008,0.0
1454587897658113610,350,1454587897657865547,,350,2.22984994548,-1.57002843547,-0.00255896101999,-2.37959949456,-1.57075037014,0.464467987655,3.0,0.75,0.008,0.0
1454587897666138098,351,1454587897665912923,,351,2.22989069117,-1.5697030472,-0.00259503778014,-2.38035940014,-1.57075058963,0.464440393796,3.0,0.75,0.008,0.0
1454587897674216621,352,1454587897673965326,,352,2.22993097075,-1.56938045762,-0.00263079299486,-2.3811083312,-1.57075077453,0.46441321738,3.0,0.75,0.008,0.0
1454587897682380682,353,1454587897682141013,,353,2.22997076165,-1.56906083462,-0.00266620376227,-2.38184610357,-1.57075092493,0.464386473906,3.0,0.75,0.008,0.0
1454587897690420109,354,1454587897690183854,,354,2.23001004175,-1.56874434334,-0.00270124727745,-2.38257253918,-1.57075104096,0.464360178515,3.0,0.75,0.008,0.0
1454587897698484915,355,1454587897698242380,,355,2.23004878937,-1.56843114613,-0.00273590084748,-2.38328746613,-1.57075112277,0.464334345976,3.0,0.75,0.008,0.0
1454587897706537403,356,1454587897706283722,,356,2.23007748787,-1.56819850599,-0.00276162154338,-2.38381600887,-1.5707511618,0.464315283991,3.0,0.75,0.008,0.0
1454587897714686203,357,1454587897714445593,,357,2.23011525291,-1.56789145534,-0.00279553849434,-2.38451040069,-1.57075118423,0.464290295845,3.0,0.75,0.008,0.0
1454587897722682136,358,1454587897722447023,,358,2.23015242829,-1.56758813013,-0.00282900379284,-2.38519284318,-1.57075117309,0.464265809203,3.0,0.75,0.008,0.0
1454587897730722195,359,1454587897730488144,,359,2.23018899414,-1.56728868153,-0.00286199529717,-2.38586318786,-1.57075112867,0.464241837387,3.0,0.75,0.008,0.0
1454587897738746031,360,1454587897738512848,,360,2.23022493107,-1.56699325754,-0.00289449104699,-2.38652129256,-1.57075105132,0.464218393315,3.0,0.75,0.008,0.0
1454587897746917318,361,1454587897746684621,,361,2.23026022019,-1.56670200296,-0.00292646927749,-2.38716702145,-1.57075094141,0.464195489502,3.0,0.75,0.008,0.0
1454587897754841948,362,1454587897754663462,,362,2.23029484314,-1.5664150593,-0.00295790843344,-2.38780024507,-1.57075079938,0.464173138046,3.0,0.75,0.008,0.0
1454587897763054608,363,1454587897762782119,,363,2.23032878207,-1.56613256473,-0.00298878718299,-2.38842084031,-1.57075062568,0.464151350629,3.0,0.75,0.008,0.0
1454587897771005777,364,1454587897770804332,,364,2.23036201966,-1.56585465402,-0.00301908443133,-2.38902869047,-1.57075042082,0.46413013851,3.0,0.75,0.008,0.0
1454587897779222549,365,1454587897779000301,,365,2.23039453911,-1.56558145847,-0.00304877933415,-2.38962368523,-1.57075018535,0.46410951252,3.0,0.75,0.008,0.0
1454587897787421170,366,1454587897787093087,,366,2.23041844764,-1.56537973314,-0.00307064283125,-2.39006143219,-1.57074998901,0.464094433946,3.0,0.75,0.008,0.0
1454587897795438065,367,1454587897795155914,,367,2.23044967161,-1.56511509447,-0.0030992342735,-2.39063368381,-1.5707497014,0.464074858443,3.0,0.75,0.008,0.0
1454587897803415825,368,1454587897803170845,,368,2.2304801341,-1.56485551376,-0.00312716744755,-2.3911928097,-1.5707493849,0.464055896616,3.0,0.75,0.008,0.0
1454587897811636051,369,1454587897811274942,,369,2.23050982036,-1.56460110887,-0.00315442256484,-2.39173872355,-1.5707490402,0.464037557655,3.0,0.75,0.008,0.0
1454587897819503418,370,1454587897819325283,,370,2.23053871624,-1.56435199395,-0.00318098014842,-2.39227134547,-1.57074866803,0.464019850308,3.0,0.75,0.008,0.0
1454587897827568317,371,1454587897827360733,,371,2.23056680812,-1.56410827941,-0.00320682104513,-2.39279060194,-1.57074826918,0.464002782872,3.0,0.75,0.008,0.0
1454587897835616506,372,1454587897835425010,,372,2.23059408297,-1.56387007188,-0.00323192643763,-2.39329642584,-1.57074784446,0.463986363194,3.0,0.75,0.008,0.0
1454587897843641382,373,1454587897843477227,,373,2.23062052834,-1.56363747414,-0.00325627785609,-2.39378875639,-1.57074739473,0.463970598667,3.0,0.75,0.008,0.0
1454587897851721678,374,1454587897851531403,,374,2.23064613232,-1.56341058513,-0.00327985718967,-2.39426753917,-1.57074692087,0.463955496232,3.0,0.75,0.008,0.0
1454587897859743996,375,1454587897859572498,,375,2.23067088364,-1.56318949989,-0.00330264669781,-2.39473272606,-1.57074642381,0.463941062369,3.0,0.75,0.008,0.0
1454587897867901590,376,1454587897867651938,,376,2.23068888108,-1.56302754963,-0.00331921004859,-2.39507266853,-1.57074603637,0.463930679365,3.0,0.75,0.008,0.0
1454587897876141570,377,1454587897875864861,,377,2.23071211476,-1.56281683784,-0.00334057582662,-2.39551396579,-1.57074550105,0.463917429724,3.0,0.75,0.008,0.0
1454587897884125094,378,1454587897883893193,,378,2.23073446769,-1.56261217082,-0.00336110499029,-2.39594156723,-1.57074494524,0.463904864119,3.0,0.75,0.008,0.0
1454587897892156262,379,1454587897891924988,,379,2.23075593077,-1.56241362875,-0.00338078128296,-2.39635544823,-1.57074437,0.463892987309,3.0,0.75,0.008,0.0
1454587897900220993,380,1454587897900003170,,380,2.23077649548,-1.56222128775,-0.00339958886789,-2.3967555903,-1.5707437764,0.463881803595,3.0,0.75,0.008,0.0
1454587897908279921,381,1454587897908053147,,381,2.23079615391,-1.56203521994,-0.00341751233796,-2.39714198111,-1.57074316555,0.463871316816,3.0,0.75,0.008,0.0
1454587897916340252,382,1454587897916114325,,382,2.23081489871,-1.56185549334,-0.00343453672498,-2.39751461442,-1.57074253858,0.463861530354,3.0,0.75,0.008,0.0
1454587897924350698,383,1454587897924133010,,383,2.23083272316,-1.5616821719,-0.00345064750882,-2.39787349005,-1.57074189664,0.46385244713,3.0,0.75,0.008,0.0
1454587897932577212,384,1454587897932332327,,384,2.23084962112,-1.56151531549,-0.00346583062613,-2.39821861382,-1.57074124092,0.463844069608,3.0,0.75,0.008,0.0
1454587897940617422,385,1454587897940392718,,385,2.23086168321,-1.56139444955,-0.00347660098516,-2.39846843884,-1.5707407408,0.463838250807,3.0,0.75,0.008,0.0
1454587897948661736,386,1454587897948393160,,386,2.2308769468,-1.56123903866,-0.00349012825027,-2.39878952874,-1.57074006384,0.463831112819,3.0,0.75,0.008,0.0
1454587897956614478,387,1454587897956394660,,387,2.23089127006,-1.56109023626,-0.00350269159822,-2.39909691332,-1.57073937643,0.463824684959,3.0,0.75,0.008,0.0
1454587897964816461,388,1454587897964563321,,388,2.23090464908,-1.56094808681,-0.00351427875167,-2.39939062045,-1.57073867983,0.463818967987,3.0,0.75,0.008,0.0
1454587897972907468,389,1454587897972651602,,389,2.23091708051,-1.56081263066,-0.00352487792764,-2.39967068375,-1.57073797528,0.463813962214,3.0,0.75,0.008,0.0
1454587897980981821,390,1454587897980750376,,390,2.23092856162,-1.56068390402,-0.00353447784441,-2.39993714253,-1.57073726406,0.463809667505,3.0,0.75,0.008,0.0
1454587897989018111,391,1454587897988764085,,391,2.23093909025,-1.560561939,-0.00354306772828,-2.40019004168,-1.57073654746,0.463806083282,3.0,0.75,0.008,0.0
1454587897997212467,392,1454587897996945931,,392,2.23094866482,-1.56044676362,-0.00355063731988,-2.40042943167,-1.57073582677,0.463803208524,3.0,0.75,0.008,0.0
1454587898005239210,393,1454587898004993513,,393,2.23095728435,-1.56033840178,-0.00355717688018,-2.40065536845,-1.57073510327,0.463801041774,3.0,0.75,0.008,0.0
1454587898013237191,394,1454587898013051573,,394,2.23096494842,-1.5602368733,-0.00356267719624,-2.40086791337,-1.57073437826,0.463799581144,3.0,0.75,0.008,0.0
1454587898021297783,395,1454587898021084425,,395,2.23097006952,-1.56016522095,-0.00356611518664,-2.40101857356,-1.57073383431,0.463798947683,3.0,0.75,0.008,0.0
1454587898029387586,396,1454587898029191264,,396,2.23097606225,-1.5600756863,-0.00356977625787,-2.40120784634,-1.5707331098,0.463798716923,3.0,0.75,0.008,0.0
1454587898037444454,397,1454587898037255834,,397,2.23098110132,-1.55999301855,-0.00357237550434,-2.40138392324,-1.57073238736,0.463799184884,3.0,0.75,0.008,0.0
1454587898045548903,398,1454587898045309318,,398,2.23098518847,-1.55991722232,-0.00357390573091,-2.40154688522,-1.57073166828,0.463800348086,3.0,0.75,0.008,0.0
1454587898053507714,399,1454587898053332605,,399,2.23098832595,-1.55984829825,-0.00357436029104,-2.40169681826,-1.57073095386,0.46380220264,3.0,0.75,0.008,0.0
1454587898061699414,400,1454587898061489148,,400,2.2309905166,-1.55978624296,-0.00357373309052,-2.40183381331,-1.57073024535,0.463804744247,3.0,0.75,0.008,0.0
1454587898069792666,401,1454587898069578746,,401,2.23099176381,-1.55973104914,-0.00357201859099,-2.40195796618,-1.57072954405,0.463807968207,3.0,0.75,0.008,0.0
1454587898077897399,402,1454587898077674654,,402,2.2309920715,-1.55968270554,-0.00356921181299,-2.40206937745,-1.57072885119,0.463811869423,3.0,0.75,0.008,0.0
1454587898085921085,403,1454587898085710594,,403,2.23099144412,-1.55964119701,-0.00356530833873,-2.4021681524,-1.57072816801,0.463816442408,3.0,0.75,0.008,0.0
1454587898094149404,404,1454587898093914517,,404,2.23098988668,-1.55960650453,-0.00356030431454,-2.4022544009,-1.57072749576,0.46382168129,3.0,0.75,0.008,0.0
1454587898102216977,405,1454587898101957783,,405,2.23098811155,-1.5595849446,-0.00355582706152,-2.40231093543,-1.57072699945,0.463826043699,3.0,0.75,0.008,0.0
1454587898110244732,406,1454587898109998884,,406,2.2309849401,-1.55956212295,-0.003548889506,-2.40237554053,-1.57072634918,0.463832432633,3.0,0.75,0.008,0.0
1454587898118198607,407,1454587898117979296,,407,2.230980855,-1.5595460454,-0.00354084372737,-2.40242794428,-1.57072571309,0.46383946938,3.0,0.75,0.008,0.0
1454587898126365214,408,1454587898126132712,,408,2.23097586321,-1.55953667875,-0.00353168800316,-2.40246827294,-1.57072509232,0.463847146681,3.0,0.75,0.008,0.0
1454587898134456812,409,1454587898134218100,,409,2.23096997215,-1.55953398612,-0.00352142118182,-2.40249665692,-1.570724488,0.463855456922,3.0,0.75,0.008,0.0
1454587898142541925,410,1454587898142314510,,410,2.23096318974,-1.55953792698,-0.0035100426833,-2.40251323069,-1.57072390121,0.463864392143,3.0,0.75,0.008,0.0
1454587898150538779,411,1454587898150338496,,411,2.23095552441,-1.55954845719,-0.00349755249913,-2.40251813262,-1.57072333302,0.463873944043,3.0,0.75,0.008,0.0
1454587898158676819,412,1454587898158456671,,412,2.23094698504,-1.55956552906,-0.00348395119221,-2.40251150495,-1.57072278447,0.463884103989,3.0,0.75,0.008,0.0
1454587898166749815,413,1454587898166529826,,413,2.23093758099,-1.55958909141,-0.00346923989633,-2.40249349364,-1.57072225656,0.463894863025,3.0,0.75,0.008,0.0
1454587898174798544,414,1454587898174585221,,414,2.23092732208,-1.5596190896,-0.00345342031524,-2.40246424825,-1.57072175026,0.463906211874,3.0,0.75,0.008,0.0
1454587898182820857,415,1454587898182588786,,415,2.23091907306,-1.55964577697,-0.003440829663,-2.40243503384,-1.57072138528,0.463915104823,3.0,0.75,0.008,0.0
1454587898190931619,416,1454587898190715961,,416,2.23090734313,-1.55968689618,-0.00342307639241,-2.4023864993,-1.57072091903,0.463927462603,3.0,0.75,0.008,0.0
1454587898199034799,417,1454587898198793487,,417,2.23089478767,-1.55973428358,-0.00340422244998,-2.40232715988,-1.57072047687,0.463940383119,3.0,0.75,0.008,0.0
1454587898207119536,418,1454587898206887074,,418,2.23088141813,-1.55978787206,-0.00338427166351,-2.4022571778,-1.57072005964,0.463953855979,3.0,0.75,0.008,0.0
1454587898215154378,419,1454587898214914950,,419,2.23086724642,-1.5598475913,-0.00336322842221,-2.40217671839,-1.57071966814,0.463967870509,3.0,0.75,0.008,0.0
1454587898223247399,420,1454587898223035250,,420,2.23085228482,-1.55991336787,-0.00334109767385,-2.40208595,-1.57071930312,0.463982415766,3.0,0.75,0.008,0.0
1454587898231295041,421,1454587898231078295,,421,2.23083654606,-1.55998512526,-0.00331788492178,-2.40198504384,-1.57071896529,0.463997480544,3.0,0.75,0.008,0.0
1454587898239356961,422,1454587898239134848,,422,2.23082004321,-1.56006278394,-0.00329359622147,-2.40187417392,-1.57071865534,0.464013053386,3.0,0.75,0.008,0.0
1454587898247440440,423,1454587898247188553,,423,2.23080717272,-1.56012485117,-0.00327467755739,-2.40178458895,-1.57071844154,0.464025059403,3.0,0.75,0.008,0.0
1454587898255513515,424,1454587898255291417,,424,2.23078936536,-1.56021263696,-0.00324852216607,-2.40165670911,-1.57071818185,0.464041493053,3.0,0.75,0.008,0.0
1454587898263554151,425,1454587898263337084,,425,2.23077083184,-1.56030609039,-0.00322131029482,-2.40151935742,-1.57071795165,0.46405840202,3.0,0.75,0.008,0.0
1454587898271675247,426,1454587898271413542,,426,2.23075158662,-1.56040512123,-0.00319305003422,-2.40137271731,-1.57071775147,0.464075773975,3.0,0.75,0.008,0.0
1454587898279710505,427,1454587898279433515,,427,2.23073164452,-1.56050963658,-0.00316375000668,-2.40121697441,-1.57071758177,0.464093596376,3.0,0.75,0.008,0.0
1454587898287802589,428,1454587898287557428,,428,2.23071102065,-1.56061954089,-0.00313341936135,-2.40105231651,-1.57071744297,0.46411185648,3.0,0.75,0.008,0.0
1454587898295794687,429,1454587898295575276,,429,2.23068973048,-1.56073473609,-0.00310206776861,-2.4008789334,-1.57071733544,0.46413054135,3.0,0.75,0.008,0.0
1454587898303893502,430,1454587898303644181,,430,2.23066778977,-1.5608551216,-0.0030697054144,-2.40069701674,-1.57071725953,0.464149637866,3.0,0.75,0.008,0.0
1454587898311803210,431,1454587898311601796,,431,2.23064521458,-1.56098059445,-0.00303634299419,-2.40050676001,-1.57071721551,0.464169132734,3.0,0.75,0.008,0.0
1454587898320030557,432,1454587898319757140,,432,2.23062202125,-1.56111104933,-0.0030019917067,-2.40030835832,-1.57071720362,0.464189012495,3.0,0.75,0.008,0.0
1454587898328063795,433,1454587898327800482,,433,2.23060423059,-1.56121209532,-0.00297558631398,-2.40015433018,-1.57071721591,0.464204166716,3.0,0.75,0.008,0.0
1454587898336057717,434,1454587898335833129,,434,2.23057999567,-1.5613510086,-0.00293953294578,-2.39994214892,-1.57071726071,0.464224687187,3.0,0.75,0.008,0.0
1454587898344075094,435,1454587898343839089,,435,2.23055518895,-1.5614946029,-0.00290252404714,-2.39972236695,-1.57071733807,0.464245554762,3.0,0.75,0.008,0.0
1454587898352174946,436,1454587898351950147,,436,2.23052982774,-1.56164276483,-0.00286457264334,-2.3994951846,-1.57071744806,0.464266755444,3.0,0.75,0.008,0.0
1454587898360226813,437,1454587898359992777,,437,2.23050392959,-1.56179537904,-0.00282569222936,-2.39926080333,-1.57071759072,0.464288275118,3.0,0.75,0.008,0.0
1454587898368334082,438,1454587898368089392,,438,2.23047751227,-1.56195232828,-0.00278589676211,-2.39901942561,-1.57071776603,0.464310099556,3.0,0.75,0.008,0.0
1454587898376318016,439,1454587898376099271,,439,2.23045059376,-1.5621134935,-0.00274520065238,-2.39877125481,-1.57071797393,0.464332214429,3.0,0.75,0.008,0.0
1454587898384440857,440,1454587898384242707,,440,2.23042319223,-1.5622787539,-0.00270361875652,-2.39851649506,-1.57071821432,0.464354605317,3.0,0.75,0.008,0.0
1454587898392494413,441,1454587898392304844,,441,2.23039532605,-1.56244798705,-0.00266116636795,-2.39825535118,-1.57071848705,0.464377257713,3.0,0.75,0.008,0.0
1454587898400534883,442,1454587898400355849,,442,2.23036701373,-1.56262106892,-0.00261785920843,-2.39798802852,-1.57071879194,0.464400157041,3.0,0.75,0.008,0.0
1454587898408621087,443,1454587898408396263,,443,2.23034549796,-1.56275333062,-0.00258482758972,-2.3977836055,-1.57071904157,0.46441748478,3.0,0.75,0.008,0.0
1454587898416739010,444,1454587898416548638,,444,2.23031644999,-1.56293284493,-0.00254006366763,-2.39750596542,-1.57071940217,0.464440780972,3.0,0.75,0.008,0.0
1454587898424745140,445,1454587898424560361,,445,2.23028700765,-1.5631158595,-0.0024944903439,-2.39722271328,-1.57071979421,0.464464283704,3.0,0.75,0.008,0.0
1454587898432794906,446,1454587898432620030,,446,2.23025719001,-1.56330224515,-0.00244812486488,-2.39693405553,-1.57072021736,0.464487978204,3.0,0.75,0.008,0.0
1454587898440819916,447,1454587898440645417,,447,2.23022701626,-1.56349187152,-0.00240098486071,-2.39664019866,-1.57072067125,0.464511849674,3.0,0.75,0.008,0.0
1454587898448934770,448,1454587898448765599,,448,2.23019650568,-1.56368460715,-0.00235308833548,-2.39634134909,-1.57072115547,0.464535883293,3.0,0.75,0.008,0.0
1454587898456973083,449,1454587898456811285,,449,2.23016567768,-1.56388031957,-0.00230445365706,-2.39603771307,-1.57072166959,0.46456006423,3.0,0.75,0.008,0.0
1454587898465081975,450,1454587898464889667,,450,2.2301345517,-1.56407887536,-0.00225509954677,-2.39572949653,-1.57072221314,0.464584377651,3.0,0.75,0.008,0.0
1454587898473054191,451,1454587898472897954,,451,2.23010314728,-1.56428014027,-0.002205045069,-2.39541690503,-1.5707227856,0.464608808732,3.0,0.75,0.008,0.0
1454587898481211734,452,1454587898481031898,,452,2.23007148402,-1.56448397928,-0.00215430962046,-2.39510014365,-1.57072338644,0.464633342661,3.0,0.75,0.008,0.0
1454587898489277951,453,1454587898489107237,,453,2.23004757852,-1.56463846616,-0.00211582299701,-2.39485995914,-1.57072385536,0.464651801708,3.0,0.75,0.008,0.0
1454587898497389762,454,1454587898497170840,,454,2.23001550953,-1.5648464829,-0.00206394348411,-2.39453639202,-1.57072450449,0.464676480066,3.0,0.75,0.008,0.0
1454587898505347557,455,1454587898505163228,,455,2.22998323576,-1.56505669913,-0.00201143796661,-2.39420921554,-1.57072518038,0.464701220701,3.0,0.75,0.008,0.0
1454587898513530853,456,1454587898513342909,,456,2.22995077689,-1.56526897769,-0.00195832699027,-2.39387863201,-1.57072588238,0.46472600894,3.0,0.75,0.008,0.0
1454587898521717551,457,1454587898521449372,,457,2.22991815262,-1.56548318102,-0.00190463138071,-2.39354484275,-1.57072660984,0.464750830169,3.0,0.75,0.008,0.0
1454587898529775933,458,1454587898529542208,,458,2.22988538264,-1.56569917131,-0.00185037223188,-2.39320804805,-1.57072736206,0.464775669841,3.0,0.75,0.008,0.0
1454587898537824110,459,1454587898537579235,,459,2.2298524866,-1.5659168105,-0.00179557089455,-2.39286844699,-1.57072813833,0.46480051348,3.0,0.75,0.008,0.0
1454587898545984623,460,1454587898545744027,,460,2.22981948412,-1.56613596042,-0.0017402489646,-2.39252623742,-1.57072893794,0.464825346695,3.0,0.75,0.008,0.0
