timestamp,tag,aruco_id,marker_length_m,roi_x,roi_y,roi_z,aruco_x,aruco_y,aruco_z,dx,dy,dz,err_norm,frame_id
2025-08-13T16:03:39.479311,prueba_2,9,0.1,-0.27700960636138916,0.07687124609947205,1.065000057220459,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.00014728307723999023,-0.0009838193655014038,0.009500980377197266,0.009552917443215847,camera_color_optical_frame
2025-08-13T16:03:39.515401,prueba_2,9,0.1,-0.27648940682411194,0.07672688364982605,1.0630000829696655,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.0006674826145172119,-0.0008394569158554077,0.011500954627990723,0.011550852097570896,camera_color_optical_frame
2025-08-13T16:03:39.547871,prueba_2,9,0.1,-0.27700960636138916,0.07687124609947205,1.065000057220459,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.00014728307723999023,-0.0009838193655014038,0.009500980377197266,0.009552917443215847,camera_color_optical_frame
2025-08-13T16:03:39.584849,prueba_2,9,0.1,-0.27726972103118896,0.07694342732429504,1.0660001039505005,-0.27715688943862915,0.07588742673397064,1.0745010375976562,0.00011283159255981445,-0.0010560005903244019,0.008500933647155762,0.008567014709115028,camera_color_optical_frame
2025-08-13T16:03:39.615149,prueba_2,9,0.1,-0.27726972103118896,0.07694342732429504,1.0660001039505005,-0.27715688943862915,0.07588742673397064,1.0745010375976562,0.00011283159255981445,-0.0010560005903244019,0.008500933647155762,0.008567014709115028,camera_color_optical_frame
2025-08-13T16:03:39.642209,prueba_2,9,0.1,-0.27726972103118896,0.07694342732429504,1.0660001039505005,-0.27715688943862915,0.07588742673397064,1.0745010375976562,0.00011283159255981445,-0.0010560005903244019,0.008500933647155762,0.008567014709115028,camera_color_optical_frame
2025-08-13T16:03:39.674871,prueba_2,9,0.1,-0.2775298058986664,0.07701560109853745,1.0670000314712524,-0.27715688943862915,0.07588742673397064,1.0745010375976562,0.00037291646003723145,-0.001128174364566803,0.007501006126403809,0.007594533264636993,camera_color_optical_frame
2025-08-13T16:03:39.707938,prueba_2,9,0.1,-0.27700960636138916,0.07687124609947205,1.065000057220459,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.00014728307723999023,-0.0009838193655014038,0.009500980377197266,0.009552917443215847,camera_color_optical_frame
2025-08-13T16:03:39.740088,prueba_2,9,0.1,-0.27700960636138916,0.07687124609947205,1.065000057220459,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.00014728307723999023,-0.0009838193655014038,0.009500980377197266,0.009552917443215847,camera_color_optical_frame
2025-08-13T16:03:39.775038,prueba_2,9,0.1,-0.27674949169158936,0.07679905742406845,1.0640000104904175,-0.27715688943862915,0.07588742673397064,1.0745010375976562,-0.0004073977470397949,-0.0009116306900978088,0.01050102710723877,0.010548394173383713,camera_color_optical_frame
2025-08-13T16:07:15.241842,prueba_3,9,0.1,0.5961044430732727,0.08789508789777756,1.3390001058578491,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.006358146667480469,-0.0005524680018424988,0.03451704978942871,0.03510211035609245,camera_color_optical_frame
2025-08-13T16:07:15.275737,prueba_3,9,0.1,0.5938785076141357,0.08756687492132187,1.3340001106262207,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.008584082126617432,-0.0002242550253868103,0.03951704502105713,0.04043925926089287,camera_color_optical_frame
2025-08-13T16:07:15.308108,prueba_3,9,0.1,0.5969948172569275,0.08802636712789536,1.3410000801086426,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.005467772483825684,-0.0006837472319602966,0.032517075538635254,0.03298066556453705,camera_color_optical_frame
2025-08-13T16:07:15.343212,prueba_3,9,0.1,0.5969948172569275,0.08802636712789536,1.3410000801086426,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.005467772483825684,-0.0006837472319602966,0.032517075538635254,0.03298066556453705,camera_color_optical_frame
2025-08-13T16:07:15.375800,prueba_3,9,0.1,0.5956591963768005,0.08782944083213806,1.3380000591278076,0.6017976403236389,0.08734238147735596,1.3729369640350342,0.006138443946838379,-0.0004870593547821045,0.03493690490722656,0.035475414246320724,camera_color_optical_frame
2025-08-13T16:07:15.408310,prueba_3,9,0.1,0.5983303785324097,0.08822330087423325,1.3440001010894775,0.6017976403236389,0.08734238147735596,1.3729369640350342,0.003467261791229248,-0.0008809193968772888,0.02893686294555664,0.029157159850001335,camera_color_optical_frame
2025-08-13T16:07:15.442986,prueba_3,9,0.1,0.5978851318359375,0.08815765380859375,1.343000054359436,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.004577457904815674,-0.0008150339126586914,0.030517101287841797,0.03086925484240055,camera_color_optical_frame
2025-08-13T16:07:15.474691,prueba_3,9,0.1,0.5978851318359375,0.08815765380859375,1.343000054359436,0.6017976403236389,0.08734238147735596,1.3729369640350342,0.003912508487701416,-0.000815272331237793,0.029936909675598145,0.030202500522136688,camera_color_optical_frame
2025-08-13T16:07:15.508334,prueba_3,9,0.1,0.5978851318359375,0.08815765380859375,1.343000054359436,0.6017976403236389,0.08734238147735596,1.3729369640350342,0.003912508487701416,-0.000815272331237793,0.029936909675598145,0.030202500522136688,camera_color_optical_frame
2025-08-13T16:07:15.540168,prueba_3,9,0.1,0.5992206931114197,0.08835458010435104,1.346000075340271,0.6024625897407532,0.08734261989593506,1.3735171556472778,0.003241896629333496,-0.001011960208415985,0.027517080307006836,0.027725866064429283,camera_color_optical_frame
2025-08-13T16:09:10.043796,prueba_4,9,0.1,0.17116095125675201,-0.34210336208343506,1.1950000524520874,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00012230873107910156,-0.002775907516479492,0.026924610137939453,0.027067605406045914,camera_color_optical_frame
2025-08-13T16:09:10.075776,prueba_4,9,0.1,0.17116095125675201,-0.34210336208343506,1.1950000524520874,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00012230873107910156,-0.002775907516479492,0.026924610137939453,0.027067605406045914,camera_color_optical_frame
2025-08-13T16:09:10.107427,prueba_4,9,0.1,0.171590656042099,-0.34296220541000366,1.1980000734329224,0.17128325998783112,-0.34487926959991455,1.2219246625900269,-0.0003073960542678833,-0.0019170641899108887,0.023924589157104492,0.02400324121117592,camera_color_optical_frame
2025-08-13T16:09:10.144419,prueba_4,9,0.1,0.17144741117954254,-0.3426758944988251,1.1970000267028809,0.17128325998783112,-0.34487926959991455,1.2219246625900269,-0.00016415119171142578,-0.0022033751010894775,0.024924635887145996,0.02502237632870674,camera_color_optical_frame
2025-08-13T16:09:10.176583,prueba_4,9,0.1,0.17116095125675201,-0.34210336208343506,1.1950000524520874,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00012230873107910156,-0.002775907516479492,0.026924610137939453,0.027067605406045914,camera_color_optical_frame
2025-08-13T16:09:10.209489,prueba_4,9,0.1,0.17073126137256622,-0.34124451875686646,1.1920000314712524,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.0005519986152648926,-0.0036347508430480957,0.029924631118774414,0.03014962188899517,camera_color_optical_frame
2025-08-13T16:09:10.243201,prueba_4,9,0.1,0.17087450623512268,-0.34153079986572266,1.193000078201294,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00040875375270843506,-0.0033484697341918945,0.02892458438873291,0.02912062592804432,camera_color_optical_frame
